longitude,latitude,weight [ton],"source [0:land, 1:river]",country,country id,distance to coast [km]
-97.4572,22.0029,10.8696,0,Mexico,143,23.659
-97.4689,22.012,11.3177,0,Mexico,143,23.153
-97.4884,22.1646,16.837,0,Mexico,143,29.406
-97.5962,22.3112,29.3762,0,Mexico,143,18.819
-97.6153,22.4273,12.1117,0,Mexico,143,23.313
-97.6208,22.6613,14.3621,0,Mexico,143,21.323
-97.6141,22.8243,10.6504,0,Mexico,143,16.665
-97.5004,24.7424,22.7264,0,Mexico,143,11.124
-97.1694,25.1001,11.7366,0,Mexico,143,29.493
-97.2255,21.3066,28.2073,0,Mexico,143,17.713
-97.1771,21.2567,42.8269,0,Mexico,143,15.889
-97.1854,21.2492,36.7927,0,Mexico,143,14.704
-97.1446,25.3003,11.0508,0,Mexico,143,22.202
-97.0497,25.4393,63.2542,0,Mexico,143,23.129
-97.0537,26.5775,13.9175,0,United States,235,21.354
-96.9328,20.8233,15.0705,0,Mexico,143,28.612
-97.0688,20.9402,47.7673,0,Mexico,143,20.553
-97.1514,21.1231,43.785,0,Mexico,143,12.291
-97.1739,21.301,14.2926,0,Mexico,143,18.975
-97.2164,21.2931,35.2637,0,Mexico,143,17.521
-96.9319,26.0057,33.2464,0,United States,235,21.765
-96.9532,26.2653,20.0341,0,United States,235,23.274
-96.8844,20.7041,39.4244,0,Mexico,143,26.705
-96.936,20.7956,45.4979,0,Mexico,143,27.459
-96.9703,25.9723,30.2975,0,Mexico,143,17.587
-96.9763,27.5793,61.071,0,United States,235,18.621
-96.6197,20.4621,91.1845,0,Mexico,143,29.104
-96.7094,20.5522,36.3192,0,Mexico,143,29.212
-96.8847,20.7479,42.3272,0,Mexico,143,30.065
-96.1495,19.6713,23.2864,0,Mexico,143,24.363
-96.2953,20.0681,54.2361,0,Mexico,143,28.474
-96.4931,20.3069,52.1708,0,Mexico,143,27.612
-96.6405,20.5061,47.4603,0,Mexico,143,31.013
-96.1904,28.3813,12.5488,0,United States,235,11.757
-96.0582,19.4511,19.5832,0,Mexico,143,24.454
-96.067,19.4349,42.1896,0,Mexico,143,22.666
-96.1395,19.6788,28.1352,0,Mexico,143,25.615
-96.217,19.916,31.846,0,Mexico,143,25.29
-96.2883,20.0486,21.7387,0,Mexico,143,27.483
-95.9338,19.3049,10.3125,0,Mexico,143,15.067
-96.0211,19.3782,37.3079,0,Mexico,143,16.816
-96.0962,19.4548,66.3878,0,Mexico,143,22.544
-96.1374,19.6532,45.5396,0,Mexico,143,25.073
-96.2107,19.9319,11.7703,0,Mexico,143,26.504
-95.6815,19.066,14.6275,0,Mexico,143,14.878
-95.7905,19.1449,30.0628,0,Mexico,143,4.7724
-95.5046,18.9362,30.2273,0,Mexico,143,24.684
-95.6868,19.033,21.3826,0,Mexico,143,14.453
-95.7905,19.1265,15.4583,0,Mexico,143,5.4745
-95.5484,18.9528,38.7511,0,Mexico,143,25.919
-95.5187,18.9721,17.7652,0,Mexico,143,28.555
-94.966,28.9329,12.3736,0,United States,235,21.585
-95.4298,18.9555,46.5851,0,Mexico,143,27.176
-95.4668,18.942,69.8959,0,Mexico,143,25.564
-95.0253,28.8779,16.8103,0,United States,235,22.722
-94.4543,29.2873,11.8273,0,United States,235,22.59
-94.5358,18.573,28.3506,0,Mexico,143,27.447
-94.8697,18.8135,32.8327,0,Mexico,143,29.364
-94.956,28.9561,17.0436,0,United States,235,20.603
-94.4507,29.3114,74.5489,0,United States,235,21.734
-94.502,29.2696,37.9816,0,United States,235,18.989
-94.4002,18.4252,46.417,0,Mexico,143,28.015
-94.5458,18.5414,55.0454,0,Mexico,143,24.686
-94.5625,18.5728,15.3291,0,Mexico,143,24.789
-94.8612,18.7789,10.8108,0,Mexico,143,25.608
-94.7428,29.0649,24.7893,0,United States,235,23.1
-94.512,29.3081,24.2382,0,United States,235,16.582
-94.5113,29.2761,27.4062,0,United States,235,17.863
-94.4261,18.3889,20.7243,0,Mexico,143,23.609
-94.5434,18.5307,17.0406,0,Mexico,143,24.291
-94.2304,18.3983,31.657,0,Mexico,143,22.382
-94.2573,18.4106,58.61,0,Mexico,143,24.35
-93.9998,29.4595,25.7453,0,United States,235,24.087
-94.2557,18.4035,37.807,0,Mexico,143,23.545
-94.2343,18.3728,25.8437,0,Mexico,143,19.681
-93.9944,29.4512,12.5498,0,United States,235,25.127
-94.0018,29.4422,23.4054,0,United States,235,25.831
-93.9682,18.497,26.6005,0,Mexico,143,24.511
-93.5813,29.505,10.172,0,United States,235,27.881
-93.7097,18.5366,18.5613,0,Mexico,143,19.461
-93.676,18.5571,77.9689,0,Mexico,143,20.451
-93.7027,18.5428,35.9764,0,Mexico,143,19.861
-93.2676,18.6407,15.6374,0,Mexico,143,22.091
-93.2796,29.5261,13.8035,0,United States,235,24.958
-93.2682,29.5377,14.0248,0,United States,235,24.011
-93.0344,18.6503,31.8164,0,Mexico,143,23.817
-93.0184,18.6092,57.7222,0,Mexico,143,19.774
-93.0445,18.6296,64.6797,0,Mexico,143,21.339
-93.0629,18.6588,28.3963,0,Mexico,143,24.204
-92.9325,18.7269,10.8088,0,Mexico,143,28.26
-92.5778,18.8827,32.0376,0,Mexico,143,28.001
-92.052,29.3681,29.2785,0,United States,235,20.384
-92.0643,29.3485,23.9386,0,United States,235,22.86
-91.8472,29.3609,16.5054,0,United States,235,12.827
-91.4623,18.7859,12.1453,0,Mexico,143,0.59215
-91.5495,29.3749,10.1902,0,United States,235,15.671
-91.046,19.3793,10.5618,0,Mexico,143,26.205
-90.9299,19.4611,36.6528,0,Mexico,143,22.421
-90.6686,29.035,19.0074,0,United States,235,2.6251
-90.7156,20.0806,38.1032,0,Mexico,143,23.488
-89.1842,30.0678,10.1761,0,United States,235,0.44687
-89.1755,30.0695,12.2673,0,United States,235,0.71144
-90.701,20.2294,40.1502,0,Mexico,143,22.101
-90.6688,20.7395,41.0066,0,Mexico,143,22.66
-90.6102,20.7138,10.6983,0,Mexico,143,16.232
-89.9308,29.1145,50.3308,0,United States,235,5.8962
-89.1771,30.0887,73.3158,0,United States,235,2.7563
-89.1976,30.0985,10.9596,0,United States,235,2.8366
-90.6176,20.7165,24.0059,0,Mexico,143,17.026
-89.8913,21.4397,42.0801,0,Mexico,143,21.496
-89.2235,29.8591,28.1568,0,United States,235,2.6335
-89.2238,30.0632,12.7116,0,United States,235,0.14965
-89.8091,21.438,60.5288,0,Mexico,143,16.387
-89.1763,30.0917,15.0168,0,United States,235,3.0809
-88.2912,16.1764,35.6514,0,Belize,30,5.5902
-89.5401,21.531,49.7905,0,Mexico,143,24.21
-89.5483,21.5066,22.3415,0,Mexico,143,21.696
-88.3341,16.0508,35.9527,0,Belize,30,9.344
-88.3087,16.0589,68.6065,0,Belize,30,6.8334
-88.3295,16.1858,26.6771,0,Belize,30,9.4035
-89.5013,21.4944,16.5547,0,Mexico,143,19.605
-89.188,21.598,23.1863,0,Mexico,143,27.053
-88.3115,16.0902,22.7355,0,Belize,30,4.8472
-88.3398,16.1616,35.8475,0,Belize,30,9.0834
-89.0241,21.6008,18.8001,0,Mexico,143,24.895
-88.9448,30.1549,19.2059,0,United States,235,5.9958
-88.2358,16.0085,47.4336,0,Belize,30,11.508
-88.325,16.1514,43.6768,0,Belize,30,7.2363
-88.3319,16.1576,20.2328,0,Belize,30,8.1414
-88.1046,17.2624,43.338,0,Belize,30,1.4662
-88.0514,17.2566,30.2997,0,Belize,30,3.2732
-87.9841,17.7595,23.1941,0,Belize,30,4.2655
-88.0315,17.7479,34.4047,0,Belize,30,0.6262
-88.2178,16.0095,47.5719,0,Belize,30,12.12
-88.2343,16.2145,21.0249,0,Belize,30,8.4385
-88.1586,16.4853,73.311,0,Belize,30,1.6487
-88.0501,17.2771,28.9432,0,Belize,30,3.09
-87.9962,17.7397,26.7881,0,Belize,30,2.8831
-88.0301,17.7681,14.2331,0,Belize,30,0.21256
-87.5783,18.2491,27.1802,0,Mexico,143,26.263
-88.2587,16.0238,27.3045,0,Belize,30,9.3375
-88.1,16.6941,70.9611,0,Belize,30,6.7503
-88.2251,21.7707,49.0711,0,Mexico,143,18.14
-88.322,30.0884,41.3187,0,United States,235,15.525
-88.311,30.0681,14.849,0,United States,235,17.78
-88.1006,16.021,74.2784,0,Honduras,99,10.978
-88.0192,17.7888,37.0809,0,Belize,30,0.069983
-87.3115,19.5019,26.3045,0,Mexico,143,12.282
-88.3344,30.0672,18.6546,0,United States,235,17.065
-88.3266,30.0855,10.4417,0,United States,235,15.604
-87.7387,16.0579,30.1766,0,Honduras,99,15.259
-87.4285,30.0576,12.7478,0,United States,235,25.949
-87.4428,16.0106,37.1427,0,Honduras,99,19.29
-87.4491,16.0194,14.1036,0,Honduras,99,19.204
-87.218,20.1296,13.1084,0,Mexico,143,22.918
-86.6247,20.9837,10.2387,0,Mexico,143,16.853
-87.2499,30.0546,25.3902,0,United States,235,29.079
-87.0711,30.1753,38.5542,0,United States,235,18.214
-87.1931,15.9729,58.2899,0,Honduras,99,18.839
-87.0629,20.1429,83.5235,0,Mexico,143,16.196
-86.6125,20.7219,87.3837,0,Mexico,143,18.599
-87.0278,30.1675,11.5069,0,United States,235,20.005
-86.6562,20.9766,36.9726,0,Mexico,143,14.129
-86.5394,16.5655,32.9989,0,Honduras,99,22.365
-86.5512,30.1873,12.1563,0,United States,235,22.128
-86.0612,16.399,21.8062,0,Honduras,99,8.1659
-86.2315,16.104,51.5446,0,Honduras,99,24.583
-85.8193,16.2576,13.165,0,Honduras,99,17.686
-85.4476,16.0628,24.2978,0,Honduras,99,21.089
-85.44,16.077,31.7651,0,Honduras,99,22.465
-85.6899,29.8426,14.4672,0,United States,235,22.338
-85.363,16.0718,11.506,0,Honduras,99,21.567
-85.3325,16.0806,14.5393,0,Honduras,99,22.584
-85.3512,16.0769,18.5673,0,Honduras,99,22.148
-85.1166,16.1574,37.5584,0,Honduras,99,20.126
-84.4631,15.9689,12.7658,0,Honduras,99,15.418
-84.3894,16.0248,27.337,0,Honduras,99,22.592
-84.1464,29.8157,10.2623,0,United States,235,21.107
-84.151,29.8366,10.499,0,United States,235,19.708
-83.5886,11.2095,18.0537,0,Nicaragua,165,28.069
-83.6176,11.2518,10.8264,0,Nicaragua,165,26.368
-83.5725,11.2588,15.5805,0,Nicaragua,165,31.32
-83.5089,12.001,23.2404,0,Nicaragua,165,18.628
-83.5468,12.0107,47.5925,0,Nicaragua,165,14.611
-83.5338,11.9824,31.7588,0,Nicaragua,165,15.947
-83.4573,12.1865,12.4532,0,Nicaragua,165,22.596
-83.6687,15.5839,10.9624,0,Honduras,99,21.365
-83.667,15.6095,20.3314,0,Honduras,99,24.172
-84.1455,29.8616,23.0306,0,United States,235,19.214
-84.1547,29.8092,19.6361,0,United States,235,20.757
-83.4924,12.0035,11.1925,0,Nicaragua,165,20.433
-83.5184,11.9808,19.8797,0,Nicaragua,165,17.63
-83.4241,12.1361,18.0545,0,Nicaragua,165,27.288
-83.46,12.1481,14.4496,0,Nicaragua,165,24.154
-83.2664,12.8307,11.3567,0,Nicaragua,165,9.9861
-83.2683,13.7808,16.8645,0,Nicaragua,165,22.55
-83.038,14.7321,14.5344,0,Nicaragua,165,27.867
-83.6804,15.5801,13.0579,0,Honduras,99,20.675
-83.659,15.6038,19.3068,0,Honduras,99,23.769
-83.2093,10.4997,35.493,0,Costa Rica,53,25.354
-83.4261,12.1631,33.4632,0,Nicaragua,165,24.355
-83.2708,12.541,19.7175,0,Nicaragua,165,9.8209
-83.2792,13.728,26.46,0,Nicaragua,165,23.847
-83.3116,13.7645,15.8594,0,Nicaragua,165,19.36
-83.1787,13.8651,15.5631,0,Nicaragua,165,27.781
-83.0215,14.4976,27.6886,0,Nicaragua,165,14.163
-83.0622,14.7119,70.7817,0,Nicaragua,165,24.872
-83.4307,15.5105,12.8554,0,Honduras,99,24.758
-83.466,15.5476,36.8034,0,Honduras,99,27.67
-83.1485,10.4153,18.0759,0,Costa Rica,53,24.552
-83.0423,14.2565,43.9325,0,Nicaragua,165,18.296
-83.0181,14.4509,22.0605,0,Nicaragua,165,13.351
-83.0646,14.6985,50.2055,0,Nicaragua,165,24.331
-83.0519,14.7854,25.7711,0,Nicaragua,165,24.164
-83.1086,15.2868,20.2189,0,Honduras,99,27.876
-83.0084,14.5112,10.081,0,Nicaragua,165,13.332
-83.0544,14.8165,17.3792,0,Honduras,99,21.08
-82.8192,10.0595,29.5591,0,Costa Rica,53,22.035
-82.9637,12.094,11.4879,0,Nicaragua,165,11.443
-82.2241,9.6216,12.6732,0,Panama,174,20.76
-82.5817,9.8454,24.6211,0,Costa Rica,53,23.609
-82.9624,27.4418,11.6122,0,United States,235,23.846
-82.9861,27.5923,42.5767,0,United States,235,21.806
-82.9705,28.3046,62.6408,0,United States,235,14.779
-82.9827,28.392,16.8707,0,United States,235,22.333
-82.2501,9.6205,17.3623,0,Panama,174,20.067
-82.2548,9.6238,30.65,0,Panama,174,20.37
-82.633,26.9776,12.3695,0,United States,235,20.67
-82.7071,27.0092,26.7106,0,United States,235,26.261
-82.7882,27.169,81.8641,0,United States,235,24.708
-82.9644,27.6242,14.2165,0,United States,235,19.978
-82.9545,28.3284,68.7546,0,United States,235,15.215
-82.9418,28.3826,17.7386,0,United States,235,19.22
-82.8528,28.6264,14.5811,0,United States,235,16.034
-82.9577,28.8671,16.8269,0,United States,235,18.734
-81.9459,9.4168,27.4179,0,Panama,174,19.838
-82.22,9.5879,21.0589,0,Panama,174,17.33
-82.5365,26.8009,26.4182,0,United States,235,21.808
-83.0511,27.9508,66.879,0,United States,235,20.469
-82.9589,28.3021,22.7478,0,United States,235,13.682
-81.506,9.2053,17.5771,0,Panama,174,12.078
-81.9514,9.43,12.9746,0,Panama,174,20.312
-82.0795,26.2203,21.6523,0,United States,235,22.361
-82.3168,26.3696,23.8047,0,United States,235,18.057
-82.5474,26.7857,16.9792,0,United States,235,23.61
-82.9904,27.6244,34.2092,0,United States,235,22.51
-82.9651,28.3098,18.648,0,United States,235,14.672
-81.3669,9.07,29.6681,0,Panama,174,18.565
-81.5166,9.1881,21.2596,0,Panama,174,9.854
-81.7409,12.5787,38.1189,0,Colombia,50,1.925
-81.9809,26.1032,55.5822,0,United States,235,17.614
-82.0531,26.2084,37.5044,0,United States,235,23.354
-82.1101,26.2091,29.8353,0,United States,235,23.755
-81.1175,30.1735,30.2829,0,United States,235,22.611
-81.1999,30.4016,76.8914,0,United States,235,16.924
-81.3881,9.0125,77.8425,0,Panama,174,18.168
-81.37,9.0503,20.3568,0,Panama,174,18.59
-81.1112,30.1362,25.6876,0,United States,235,22.357
-81.1805,30.4158,89.6834,0,United States,235,18.865
-81.2042,30.5452,12.3412,0,United States,235,20.967
-81.2798,9.0488,31.6817,0,Panama,174,28.324
-81.2628,9.0309,11.5696,0,Panama,174,26.149
-80.5901,28.8982,80.2741,0,United States,235,17.944
-80.6513,29.0114,40.8352,0,United States,235,19.051
-80.7917,29.3792,13.0535,0,United States,235,25.824
-80.9819,29.7109,12.1793,0,United States,235,22.426
-81.0522,29.8475,17.1762,0,United States,235,20.449
-81.2107,9.0122,22.6277,0,Panama,174,23.148
-80.7455,29.1712,43.5722,0,United States,235,19.47
-80.7741,29.3326,14.0663,0,United States,235,25.331
-80.3155,28.4001,21.7292,0,United States,235,21.286
-80.529,28.9025,13.4405,0,United States,235,23.367
-80.8168,9.262,13.8805,0,Panama,174,29.993
-80.7855,9.2486,10.0429,0,Panama,174,27.049
-79.9967,25.5239,18.3411,0,United States,235,17.405
-80.2992,28.0155,23.4931,0,United States,235,20.577
-80.3433,28.1532,38.9696,0,United States,235,22.759
-80.3059,28.3805,10.0983,0,United States,235,22.852
-80.5564,9.3672,20.1448,0,Panama,174,28.586
-80.0191,25.546,58.123,0,United States,235,15.161
-79.8497,26.7384,26.3794,0,United States,235,18.331
-79.9785,27.3902,42.1461,0,United States,235,25.461
-80.0983,27.5336,31.8008,0,United States,235,19.966
-80.1786,27.729,19.2805,0,United States,235,18.894
-80.2383,9.4254,29.8504,0,Panama,174,25.954
-80.2583,9.4663,23.2946,0,Panama,174,30.814
-79.9431,25.7809,57.8095,0,United States,235,18.124
-79.896,25.996,83.452,0,United States,235,10.382
-79.8402,26.9731,22.1533,0,United States,235,22.994
-80.0937,9.5502,39.2674,0,Panama,174,24.338
-79.5931,9.748,12.9922,0,Panama,174,11.697
-78.6498,9.6862,13.4522,0,Panama,174,11.053
-78.6696,26.3019,71.7041,0,Bahamas,26,20.926
-78.1672,9.5288,14.7748,0,Panama,174,20.07
-78.543,18.3416,68.5304,0,Jamaica,113,19.889
-77.9691,9.4449,16.4027,0,Panama,174,22.84
-77.3664,8.9559,32.1516,0,Panama,174,28.101
-77.3883,8.9348,11.1556,0,Panama,174,24.743
-77.4714,18.6925,53.1046,0,Jamaica,113,23.206
-77.1261,25.0572,14.7077,0,Bahamas,26,5.9137
-77.1317,8.782,91.8347,0,Panama,174,27.511
-77.1008,8.79,33.3913,0,Colombia,50,25.806
-76.86,8.8845,16.4559,0,Colombia,50,20.001
-76.7397,17.6535,60.7281,0,Jamaica,113,27.989
-76.5879,18.4883,85.5482,0,Jamaica,113,26.652
-76.8936,8.9081,21.2659,0,Colombia,50,15.492
-76.8531,8.8637,16.4477,0,Colombia,50,22.101
-76.6522,9.0673,15.5147,0,Colombia,50,32.551
-76.6333,9.0534,13.4163,0,Colombia,50,29.966
-76.4534,9.1945,10.4647,0,Colombia,50,21.946
-76.2134,17.6785,75.3945,0,Jamaica,113,23.054
-76.0527,18.1598,47.5867,0,Jamaica,113,18.59
-76.4982,9.2028,12.0932,0,Colombia,50,25.696
-76.4568,9.2033,18.8432,0,Colombia,50,22.967
-76.184,9.4883,15.5397,0,Colombia,50,9.9536
-76.1907,9.5376,11.0102,0,Colombia,50,15.476
-76.4921,9.169,33.5357,0,Colombia,50,22.538
-76.1744,9.5003,35.2546,0,Colombia,50,11.253
-76.1389,9.4897,49.8703,0,Colombia,50,10.775
-76.0659,9.6169,13.5818,0,Colombia,50,23.164
-76.1813,9.4884,10.9822,0,Colombia,50,9.9447
-76.079,9.5776,45.8258,0,Colombia,50,20.657
-76.074,9.5948,45.6305,0,Colombia,50,21.721
-75.834,9.9857,14.4713,0,Colombia,50,19.579
-75.8642,10.0054,10.2556,0,Colombia,50,18.646
-75.8699,10.133,13.97,0,Colombia,50,8.775
-76.0493,9.574,53.0466,0,Colombia,50,18.228
-75.8538,10.0098,79.769,0,Colombia,50,17.73
-75.87,10.0235,16.0159,0,Colombia,50,17.171
-75.8146,10.1767,36.8715,0,Colombia,50,2.0963
-75.6659,10.6476,21.9145,0,Colombia,50,18.688
-75.4234,10.8777,18.8534,0,Colombia,50,17.018
-75.4307,10.8598,22.6183,0,Colombia,50,15.657
-75.4174,10.9028,55.3924,0,Colombia,50,19.321
-75.2621,11.0396,43.2586,0,Colombia,50,24.335
-75.2949,11.0291,29.4368,0,Colombia,50,25.227
-74.6948,18.2986,17.2915,0,Haiti,101,25.969
-74.6389,18.6685,27.5016,0,Haiti,101,23.17
-74.5037,11.1855,13.0606,0,Colombia,50,21.632
-74.4148,11.3379,13.5141,0,Colombia,50,22.279
-74.465,11.1741,28.4511,0,Colombia,50,21.008
-74.0802,11.4963,22.2789,0,Colombia,50,16.716
-73.5939,17.8325,96.2145,0,Haiti,101,24.779
-73.4991,19.0281,13.8242,0,Haiti,101,23.452
-73.358,11.5014,10.1374,0,Colombia,50,23.755
-73.2182,18.022,48.5297,0,Haiti,101,20.907
-73.0968,19.2139,46.425,0,Haiti,101,25.831
-73.2025,19.4382,41.3607,0,Haiti,101,21.387
-73.1918,20.1883,29.3918,0,Haiti,101,26.773
-73.0443,11.7867,72.5136,0,Colombia,50,28.835
-73.0701,19.1953,21.1111,0,Haiti,101,22.897
-71.6847,11.2862,12.712,0,Venezuela,239,21.452
-72.6496,17.8958,93.0117,0,Haiti,101,30.508
-71.4306,11.1361,35.6001,0,Venezuela,239,18.66
-71.4392,11.1445,59.134,0,Venezuela,239,19.594
-71.6554,11.2721,82.6867,0,Venezuela,239,22.918
-71.4556,11.1302,54.9426,0,Venezuela,239,18.125
-71.4543,11.0981,18.8062,0,Venezuela,239,14.569
-71.4716,11.1071,26.7743,0,Venezuela,239,15.909
-71.4291,11.1026,65.2267,0,Venezuela,239,14.943
-71.4556,11.1508,63.5042,0,Venezuela,239,20.4
-71.6498,11.2876,67.5584,0,Venezuela,239,24.502
-71.6927,11.2795,39.642,0,Venezuela,239,20.31
-71.6772,11.2862,47.2087,0,Venezuela,239,22.112
-72.3967,12.0563,20.1253,0,Colombia,50,23.178
-71.4112,11.1452,54.8391,0,Venezuela,239,19.671
-71.4536,11.1176,15.8679,0,Venezuela,239,16.709
-71.4402,11.1473,24.9814,0,Venezuela,239,19.907
-71.4584,11.1441,41.6683,0,Venezuela,239,19.695
-71.704,11.4153,19.5455,0,Venezuela,239,26.436
-72.0822,17.9247,70.7646,0,Haiti,101,32.063
-71.4268,11.1172,13.7056,0,Venezuela,239,16.573
-71.6595,11.3075,17.7591,0,Venezuela,239,25.06
-72.1302,17.9706,49.861,0,Haiti,101,28.564
-71.0972,17.6294,34.8587,0,Dominican Republic,64,29.212
-71.8158,17.7585,34.2298,0,Dominican Republic,64,13.416
-71.9488,19.913,30.27,0,Dominican Republic,64,14.061
-71.4453,11.1237,24.4301,0,Venezuela,239,17.308
-71.4366,11.0951,20.9631,0,Venezuela,239,14.102
-71.2969,11.1751,24.9313,0,Venezuela,239,21.432
-71.051,17.6569,53.3339,0,Dominican Republic,64,31.415
-70.6925,18.0702,68.0601,0,Dominican Republic,64,20.393
-71.4478,11.1284,10.621,0,Venezuela,239,17.846
-71.4447,11.1448,35.765,0,Venezuela,239,19.646
-71.2977,11.225,57.4313,0,Venezuela,239,26.687
-71.2571,11.219,58.7503,0,Venezuela,239,23.913
-71.0343,11.3553,17.581,0,Venezuela,239,25.802
-70.896,17.9739,40.7318,0,Dominican Republic,64,23.49
-70.9587,20.166,11.1063,0,Dominican Republic,64,26.313
-71.4441,11.095,75.0271,0,Venezuela,239,14.116
-71.4358,11.1457,10.5034,0,Venezuela,239,19.724
-70.6892,11.4548,33.0858,0,Venezuela,239,25.057
-70.7198,18.0856,74.1649,0,Dominican Republic,64,21.267
-71.3007,11.2094,12.314,0,Venezuela,239,25.147
-70.6559,11.4641,24.4116,0,Venezuela,239,25.909
-70.7326,18.0708,38.0874,0,Dominican Republic,64,23.362
-70.4193,11.4941,59.7954,0,Venezuela,239,21.043
-70.3866,12.2469,22.2763,0,Venezuela,239,25.213
-70.1535,19.945,18.0131,0,Dominican Republic,64,31.697
-70.4193,11.4883,16.076,0,Venezuela,239,20.415
-70.3963,11.5161,16.8047,0,Venezuela,239,21.06
-69.6706,12.2326,95.3581,0,Venezuela,239,26.384
-69.983,19.9255,11.1194,0,Dominican Republic,64,26.871
-69.5198,11.7392,46.8495,0,Venezuela,239,25.956
-69.5694,11.9125,46.2627,0,Venezuela,239,25.416
-69.5748,12.1079,18.6449,0,Venezuela,239,29.36
-69.6639,19.5164,16.4653,0,Dominican Republic,64,21.442
-69.5281,11.7862,55.191,0,Venezuela,239,27.119
-69.5184,19.4954,38.2081,0,Dominican Republic,64,18.676
-69.0176,11.6698,25.5361,0,Venezuela,239,21.854
-69.2987,11.7399,11.9261,0,Venezuela,239,22.945
-69.0666,19.2019,91.8274,0,Dominican Republic,64,12.243
-69.0314,11.6634,26.0678,0,Venezuela,239,20.573
-69.0331,11.6551,39.7977,0,Venezuela,239,19.655
-69.0406,19.2249,54.7531,0,Dominican Republic,64,13.25
-67.9907,10.7491,22.5581,0,Venezuela,239,22.772
-68.644,11.5991,73.0734,0,Venezuela,239,26.505
-68.6437,11.5799,17.1468,0,Venezuela,239,25.191
-69.0169,18.1592,34.0303,0,Dominican Republic,64,20.089
-68.7923,19.2139,32.8255,0,Dominican Republic,64,24.564
-68.8248,19.1737,45.5137,0,Dominican Republic,64,18.976
-68.0025,10.7248,67.8563,0,Venezuela,239,22.103
-68.1896,11.2029,60.714,0,Venezuela,239,21.078
-68.3918,11.4451,77.8753,0,Venezuela,239,25.132
-68.4218,18.1588,45.3737,0,Dominican Republic,64,16.034
-68.3012,18.9763,90.7149,0,Dominican Republic,64,31.953
-67.9696,10.7005,75.6685,0,Venezuela,239,21.189
-68.1547,11.2048,94.3654,0,Venezuela,239,24.84
-68.1856,18.5888,65.3727,0,Dominican Republic,64,14.571
-67.8949,10.6642,19.187,0,Venezuela,239,19.205
-68.0213,10.7017,16.0026,0,Venezuela,239,21.076
-67.917,10.6518,17.1952,0,Venezuela,239,16.958
-67.3852,10.7184,62.8551,0,Venezuela,239,19.793
-67.4435,18.1046,12.5752,0,Puerto Rico,181,25.629
-67.4254,18.3308,16.623,0,Puerto Rico,181,7.537
-66.714,17.7463,10.5841,0,Puerto Rico,181,22.984
-66.6211,10.7917,62.7912,0,Venezuela,239,18.385
-66.6085,17.7327,21.5648,0,Puerto Rico,181,18.636
-66.4316,10.8177,80.6418,0,Venezuela,239,20.804
-66.3767,18.7449,17.0998,0,Puerto Rico,181,27.948
-65.7354,10.4926,21.3886,0,Venezuela,239,25.524
-66.1683,10.7978,31.377,0,Venezuela,239,18.058
-65.8882,17.7333,16.8136,0,Puerto Rico,181,27.022
-66.112,18.6637,77.6691,0,Puerto Rico,181,21.027
-65.6015,10.3944,62.2495,0,Venezuela,239,21.336
-65.9231,17.7528,14.6958,0,Puerto Rico,181,24.388
-65.9248,18.6097,63.8308,0,Puerto Rico,181,17.517
-65.6292,10.3748,90.737,0,Venezuela,239,18.22
-65.5929,10.4036,74.1973,0,Venezuela,239,22.623
-65.1063,10.2545,14.7223,0,Venezuela,239,17.349
-65.3348,10.3202,72.0359,0,Venezuela,239,21.871
-65.3603,10.3379,94.7024,0,Venezuela,239,23.154
-65.1445,10.2706,18.8249,0,Venezuela,239,20.164
-65.1157,10.2636,14.4564,0,Venezuela,239,18.774
-64.9332,10.2481,16.8922,0,Venezuela,239,9.2034
-64.9465,10.2346,11.9736,0,Venezuela,239,7.4897
-64.9343,10.2487,26.0664,0,Venezuela,239,9.2468
-64.9029,10.3438,67.0775,0,Venezuela,239,16.041
-64.5523,11.1008,32.0084,0,Venezuela,239,19.406
-64.4962,10.6576,86.9204,0,Venezuela,239,21.963
-63.6101,10.8716,31.4417,0,Venezuela,239,22.905
-63.621,10.8772,85.9744,0,Venezuela,239,21.583
-63.3068,10.905,19.5853,0,Venezuela,239,24.619
-63.2577,10.898,85.2103,0,Venezuela,239,21.357
-63.0234,10.8707,38.0797,0,Venezuela,239,16.442
-62.3228,10.342,35.199,0,Venezuela,239,21.27
-62.3204,10.3445,19.0422,0,Venezuela,239,21.027
-63.036,17.2879,21.2274,0,Saint Kitts and Nevis,122,20.402
-62.0229,12.0837,95.8807,0,Grenada,91,25.621
-61.1345,9.8347,10.1906,0,Venezuela,239,24.662
-61.8348,12.3881,35.6896,0,Grenada,91,24.722
-61.9767,16.1721,17.5398,0,Guadeloupe,86,19.677
-61.0213,9.7765,24.8928,0,Venezuela,239,24.585
-61.1316,9.8327,11.718,0,Venezuela,239,24.691
-61.3742,11.0388,22.0459,0,Trinidad and Tobago,225,25.126
-61.2067,12.5381,21.3337,0,Grenada,91,18.709
-61.4564,13.2663,24.6422,0,Saint Vincent and the Grenadines,238,19.615
-61.3307,15.0491,80.3985,0,Dominica,62,17.658
-61.0138,15.6599,49.507,0,Dominica,62,30.319
-61.1396,11.0444,11.9399,0,Trinidad and Tobago,225,15.987
-61.1103,12.9731,71.8017,0,Saint Vincent and the Grenadines,238,1.8551
-61.2786,13.9892,59.4555,0,Saint Lucia,129,24.204
-61.3906,14.5296,20.8956,0,Martinique,155,28.734
